pin,slack
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNIF8GI9[0]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b7_nYJ_BFM_RNIF8GI9[0]:Y,
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[0],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[1],7320
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[2],7286
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[3],7111
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[4],7060
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[5],7032
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[6],7091
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[7],7045
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[8],7010
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:CC[9],7067
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[0],7060
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[1],7010
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[2],7091
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[3],7139
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[4],7088
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[5],7162
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[6],7167
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[7],7136
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[8],7208
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:P[9],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[0],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[1],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[2],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[3],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[4],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[5],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[6],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[7],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[8],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3A[9],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[0],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[1],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[2],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[3],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[4],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[5],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[6],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[7],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[8],
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[0]_CC_0:Y3[9],
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:A,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:B,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:C,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[19]:Y,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9_100:A,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9_100:B,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9_100:Y,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/b6_oGA_fF_0_a2:A,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/b6_oGA_fF_0_a2:B,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/b6_oGA_fF_0_a2:Y,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[7]:CLK,663
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[7]:D,2259
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[7]:Q,663
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:CLK,6599
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:D,8147
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:Q,6599
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_PRWcJ[3]:SLn,638
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:A,4950
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:B,4913
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:C,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:D,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[2]:Y,4913
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_1:A,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_1:B,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_1:C,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_1:D,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_1:Y,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy6_0_a2:A,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy6_0_a2:B,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy6_0_a2:C,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy6_0_a2:Y,
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[0]:CLK,4746
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[0]:D,1266
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[0]:Q,4746
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[0]:SLn,537
clkDiv/counter_RNO[0]:A,
clkDiv/counter_RNO[0]:Y,
inSwitch_ibuf[0]/U_IOIN:Y,
inSwitch_ibuf[0]/U_IOIN:YIN,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[1]:CLK,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[1]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[1]:EN,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk1.genblk1.b13_PLy_2grFt_FH9[1]:Q,
master/outValid_r:A,
master/outValid_r:B,
master/outValid_r:Y,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[19]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[19]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[19]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[5]:B,7162
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[5]:CC,7032
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[5]:P,7162
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[5]:S,7032
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[5]:Y3,
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_cry[5]:Y3A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_2_UDRCAP:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_2_UDRCAP:Y,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy5_0_a4:A,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy5_0_a4:B,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy5_0_a4:C,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy5_0_a4:D,
ident_coreinst/IICE_INST/b3_SoW/b7_yYh03wy5_0_a4:Y,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b12_oFTt_v5rb3b4_4:A,4906
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b12_oFTt_v5rb3b4_4:B,4869
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b12_oFTt_v5rb3b4_4:C,4803
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b12_oFTt_v5rb3b4_4:Y,4803
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:CLK,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:D,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:EN,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:Q,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:A,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0_RNO_6:Y,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_2:A,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_2:B,
ident_coreinst/comm_block_INST/jtagi/b9_PLF_6lNa2_1_RNO_2:Y,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[27]:CLK,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[27]:D,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[27]:EN,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[27]:Q,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[27]:SLn,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_3_UIREG_5:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_3_UIREG_5:Y,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[6]:CLK,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[6]:D,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[6]:EN,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[6]:Q,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:CLK,2795
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:D,9105
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:Q,2795
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b9_oRB_IFM_2[5]:SLn,2952
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[7]:CLK,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[7]:D,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[7]:EN,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[7]:Q,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[22]:CLK,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[22]:D,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[22]:EN,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[22]:Q,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[22]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.un1_b5_PRWcJ_3_RNIOC7S5:A,6702
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.un1_b5_PRWcJ_3_RNIOC7S5:B,6555
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.un1_b5_PRWcJ_3_RNIOC7S5:C,6458
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.un1_b5_PRWcJ_3_RNIOC7S5:D,4803
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.un1_b5_PRWcJ_3_RNIOC7S5:Y,4803
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_a3_2[2]:A,1508
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_a3_2[2]:B,6560
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_a3_2[2]:Y,1508
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b7_OSr_J90_RNO_0:A,6694
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b7_OSr_J90_RNO_0:B,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b7_OSr_J90_RNO_0:Y,6694
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[25]:CLK,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[25]:D,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[25]:EN,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[25]:Q,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[25]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_fast:A,3099
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_fast:B,
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_fast:Y,3099
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_2_UDRSH:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_2_UDRSH:Y,
clkDiv/counter[12]:CLK,
clkDiv/counter[12]:D,
clkDiv/counter[12]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_2_tz[13]:A,5826
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_2_tz[13]:B,2352
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_2_tz[13]:C,7394
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_0_2_tz[13]:Y,2352
ident_coreinst/IICE_INST/b3_SoW/m6_3:A,
ident_coreinst/IICE_INST/b3_SoW/m6_3:B,
ident_coreinst/IICE_INST/b3_SoW/m6_3:C,
ident_coreinst/IICE_INST/b3_SoW/m6_3:D,
ident_coreinst/IICE_INST/b3_SoW/m6_3:Y,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_m1_e_1:A,2462
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_m1_e_1:B,6521
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_m1_e_1:C,638
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_m1_e_1:D,1483
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/genblk4.b5_m1_e_1:Y,638
ident_coreinst/IICE_INST/b5_nUTGT/un1_b3_nfs_2_1:A,629
ident_coreinst/IICE_INST/b5_nUTGT/un1_b3_nfs_2_1:B,586
ident_coreinst/IICE_INST/b5_nUTGT/un1_b3_nfs_2_1:C,520
ident_coreinst/IICE_INST/b5_nUTGT/un1_b3_nfs_2_1:Y,520
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr_RNO[0]:A,3375
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr_RNO[0]:B,3320
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr_RNO[0]:C,2504
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr_RNO[0]:D,1530
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr_RNO[0]:Y,1530
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[11]:CLK,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[11]:D,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[11]:EN,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[11]:Q,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[11]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[3]:CLK,5744
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[3]:D,1069
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[3]:Q,5744
ident_coreinst/IICE_INST/b3_SoW/b12_2_St6KCa_jHv[3]:SLn,537
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[0]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[0]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[0]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[0]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b4_oYh0[0]:SLn,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs_RNIRFPFB1[8]:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs_RNIRFPFB1[8]:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs_RNIRFPFB1[8]:C,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs_RNIRFPFB1[8]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXs_RNIRFPFB1[8]:Y,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[14]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[14]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r0[14]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[1]:A,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[1]:B,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[1]:C,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[1]:Y,
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_RNIGI0853:A,7073
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_RNIGI0853:B,2237
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_RNIGI0853:C,2034
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_RNIGI0853:D,1318
ident_coreinst/IICE_INST/b3_SoW/b9_voSc3_rGt_RNIGI0853:Y,1318
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[5]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[5]:D,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[5]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr[5]:Q,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_UDRUPD:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_UDRUPD:Y,
clkDiv/counter[6]:CLK,
clkDiv/counter[6]:D,
clkDiv/counter[6]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[9]:CLK,737
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[9]:D,797
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[9]:EN,603
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3[9]:Q,737
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[18]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[18]:D,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[18]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN[18]:Q,
clkDiv/un1_counter_1_cry_1:B,
clkDiv/un1_counter_1_cry_1:CC,
clkDiv/un1_counter_1_cry_1:P,
clkDiv/un1_counter_1_cry_1:S,
clkDiv/un1_counter_1_cry_1:Y3,
clkDiv/un1_counter_1_cry_1:Y3A,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[5]:CLK,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[5]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[5]:EN,
ident_coreinst/IICE_INST/b3_SoW/genblk5.b11_oGA_BXsO_OT/genblk2.b8_nczQ_DYg[5]:Q,
clk_ccc/PF_CCC_C0_0/clkint_0_1:A,
clk_ccc/PF_CCC_C0_0/clkint_0_1:Y,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[14]:CLK,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[14]:D,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[14]:EN,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[14]:Q,
ident_coreinst/comm_block_INST/b9_ORb_xNywD/genblk1.b3_ORb[14]:SLn,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[24]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[24]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[24]:Q,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_3_UIREG_4:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_3_UIREG_4:Y,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[6]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[6]:D,
ident_coreinst/IICE_INST/b5_nUTGT/iicestat_reg_r1[6]:Q,
inSwitch_ibuf[1]/U_IOPAD:PAD,
inSwitch_ibuf[1]/U_IOPAD:Y,
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs_RNIUUNG22[0]:A,-73
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs_RNIUUNG22[0]:B,-143
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs_RNIUUNG22[0]:C,616
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs_RNIUUNG22[0]:D,537
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs_RNIUUNG22[0]:Y,-143
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[0]:CLK,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[0]:D,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[0]:EN,
ident_coreinst/comm_block_INST/b7_Rcmi_ql/genblk1.b10_dZst39_EF3[0]:Q,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_2:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_2:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_2:Y,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[3]:CLK,
